,smiles,IC50,pchembl,type,ID
1727,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC(C)C,0.568,9.25,IC50,CHEMBL3649402
1743,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(Cl)cc4Cl)C(=O)C(=O)NC5CC5,0.634,9.2,IC50,CHEMBL3649403
1681,CCNC(=O)C(=O)[C@H](CC)NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl,0.508,9.29,IC50,CHEMBL3649404
1704,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCC,0.779,9.11,IC50,CHEMBL3649405
1683,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(O[C@@H](C)C(F)(F)F)cc4Cl)C(=O)C(=O)NC5CC5,5.426,8.27,IC50,CHEMBL3649406
1652,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(O[C@@H](C)C(F)(F)F)cc4Cl)C(=O)C(=O)NC5CC5,5.982,8.22,IC50,CHEMBL3649407
1641,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)N(C)C5CC5,22.26,7.65,IC50,CHEMBL3649408
1649,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(F)cc4Cl)C(=O)C(=O)NC5CC5,0.527,9.28,IC50,CHEMBL3649409
1733,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCCc5ccccc5,0.9009999999999999,9.04,IC50,CHEMBL3649410
1739,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCCc5cccc6ccccc56,2.758,8.56,IC50,CHEMBL3649411
1696,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCc5cccc6ccccc56,1.959,8.71,IC50,CHEMBL3649412
1651,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CCOCC5,0.6759999999999999,9.17,IC50,CHEMBL3649413
1678,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCCOC,0.63,9.2,IC50,CHEMBL3649414
1675,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCC(C)C,0.8759999999999999,9.06,IC50,CHEMBL3649415
1747,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(cc4Cl)N5CCOCC5)C(=O)C(=O)NC6CC6,2.568,8.59,IC50,CHEMBL3649416
1720,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(cc4Cl)N5CCOCC5)C(=O)C(=O)NC6CC6,3.3280000000000003,8.48,IC50,CHEMBL3649417
1714,CC(C)[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,0.478,9.32,IC50,CHEMBL3649418
1695,CC(C)C[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,2.608,8.58,IC50,CHEMBL3649419
1735,CCCCNC(=O)C(=O)[C@H](CC)NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4Cl,2.866,8.54,IC50,CHEMBL3649420
1693,CCCCNC(=O)C(=O)[C@H](CCC)NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4Cl,2.9339999999999997,8.53,IC50,CHEMBL3649421
1728,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ncc(Cl)cc3F)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NCc5ccccc5,2.3480000000000003,8.63,IC50,CHEMBL3649422
215,CC(C)C[C@H](Nc1cscc1Br)C(=O)NCC#N,897.0,6.05,IC50,CHEMBL365007
252,CCCC[C@H](NC(=O)O[C@H](Cn1ccc(n1)c2ccc(cc2)C(F)(F)F)C(C)(C)C)C(=O)C(=O)NCc3oncc3,19000.0,4.72,IC50,CHEMBL365049
1772,Clc1ccccc1S(=O)(=O)[C@H]2C[C@H](N(C2)c3cncc(n3)C#N)C(=O)N4CCOCC4,415.0,6.38,IC50,CHEMBL3651460
1773,COC(=O)[C@@H]1C[C@@H](CN1c2cncc(n2)C#N)S(=O)(=O)c3ccccc3Cl,51.0,7.29,IC50,CHEMBL3651461
1774,Oc1ccc(cc1)S(=O)(=O)C2CCN(C2)c3cncc(n3)C#N,315.0,6.5,IC50,CHEMBL3651462
1775,O=S(=O)(C1CCN(C1)c2cncc(n2)C#N)c3ccc(Oc4cncc(n4)C#N)cc3,136.67,6.86,IC50,CHEMBL3651463
1776,OC(=O)[C@@H]1C[C@@H](CN1c2cncc(n2)C#N)S(=O)(=O)c3ccccc3Cl,246.67,6.61,IC50,CHEMBL3651464
1777,FC(F)(F)CNC(=O)[C@@H]1C[C@@H](CN1c2cncc(n2)C#N)S(=O)(=O)c3ccccc3Cl,64.5,7.19,IC50,CHEMBL3651465
1778,CCOC(=O)[C@H]1C[C@@H](CN1c2cncc(n2)C#N)S(=O)(=O)c3ccccc3Cl,87.5,7.06,IC50,CHEMBL3651466
1779,Clc1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3cccc(n3)C#N,67.5,7.17,IC50,CHEMBL3651467
1780,Clc1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3cncc(n3)C#N,63.0,7.2,IC50,CHEMBL3651468
1781,Clc1ccccc1S(=O)(=O)[C@H]2C[C@@H](N(C2)c3cncc(n3)C#N)C(=O)N4CCOCC4,110.0,6.96,IC50,CHEMBL3651469
1782,FC(F)(F)CNC(=O)[C@H]1C[C@@H](CN1c2cncc(n2)C#N)S(=O)(=O)c3ccccc3Cl,87.0,7.06,IC50,CHEMBL3651470
1783,Clc1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3ccnc(n3)C#N,1.5,8.82,IC50,CHEMBL3651471
1784,Cc1oc(nn1)[C@H]2C[C@@H](CN2c3ccnc(n3)C#N)S(=O)(=O)c4ccccc4Cl,7.8,8.11,IC50,CHEMBL3651472
1785,FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3ccnc(n3)C#N,0.31,9.51,IC50,CHEMBL3651473
1787,FC(F)(F)c1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccccc3C(F)(F)F)C#N,17.5,7.76,IC50,CHEMBL3651474
1788,Fc1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccccc3C(F)(F)F)C#N,0.65,9.19,IC50,CHEMBL3651475
1789,Oc1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccccc3C(F)(F)F)C#N,1969.38,5.71,IC50,CHEMBL3651476
1790,FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2C[C@H](CN3CCOCC3)N(C2)c4ccnc(n4)C#N,4.0,8.4,IC50,CHEMBL3651477
1791,FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2C[C@H](CN3CCOCC3)N(C2)c4nccc(n4)C#N,36.0,7.44,IC50,CHEMBL3651478
1792,FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2C[C@H](CN3CCC(F)(F)C3)N(C2)c4ccnc(n4)C#N,3.6,8.44,IC50,CHEMBL3651479
1793,Clc1cccc(c1Cl)S(=O)(=O)[C@H]2CCN(C2)c3ccnc(n3)C#N,5.35,8.27,IC50,CHEMBL3651480
1794,Brc1ccccc1S(=O)(=O)[C@@H]2CCN(C2)c3ccnc(n3)C#N,0.63,9.2,IC50,CHEMBL3651481
1795,FC(F)(F)c1cccc(c1)S(=O)(=O)[C@H]2CCN(C2)c3ccnc(n3)C#N,5.6,8.25,IC50,CHEMBL3651482
1796,FC(F)(F)CNC(=O)[C@@H]1C[C@@H](CN1c2ccnc(n2)C#N)S(=O)(=O)c3ccccc3C(F)(F)F,0.935,9.03,IC50,CHEMBL3651483
1797,FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2C[C@H](N(C2)c3ccnc(n3)C#N)C(=O)N4CCC4,1.65,8.78,IC50,CHEMBL3651484
1798,C[C@H](NC(=O)[C@@H]1C[C@@H](CN1c2ccnc(n2)C#N)S(=O)(=O)c3ccccc3C(F)(F)F)C(F)(F)F,0.665,9.18,IC50,CHEMBL3651485
1799,CCN(CC)C(=O)[C@@H]1C[C@@H](CN1c2ccnc(n2)C#N)S(=O)(=O)c3ccccc3C(F)(F)F,0.73,9.14,IC50,CHEMBL3651486
1800,OC(=O)[C@@H]1C[C@@H](CN1c2ccnc(n2)C#N)S(=O)(=O)c3ccccc3C(F)(F)F,1.5,8.82,IC50,CHEMBL3651487
1807,CC(C)NC(=O)[C@@H]1C[C@@H](CN1c2ccnc(n2)C#N)S(=O)(=O)c3ccccc3C(F)(F)F,4.967,8.3,IC50,CHEMBL3651488
1802,CCNC(=O)[C@@H]1C[C@@H](CN1c2ccnc(n2)C#N)S(=O)(=O)c3ccccc3C(F)(F)F,1.433,8.84,IC50,CHEMBL3651489
1803,FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2C[C@H](N(C2)c3ccnc(n3)C#N)C(=O)NCC#N,8.732999999999999,8.06,IC50,CHEMBL3651490
1805,Fc1ccc(CNC(=O)[C@@H]2C[C@@H](CN2c3ccnc(n3)C#N)S(=O)(=O)c4ccccc4C(F)(F)F)cc1,2.3,8.64,IC50,CHEMBL3651491
1806,FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2C[C@H](N(C2)c3ccnc(n3)C#N)C(=O)NC4(CC4)C#N,0.883,9.05,IC50,CHEMBL3651492
1808,FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3nc(nc4CCCc34)C#N,0.205,9.69,IC50,CHEMBL3651493
1809,Cc1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccccc3C(F)(F)F)C#N,0.55,9.26,IC50,CHEMBL3651494
1810,FC(F)(F)c1cc(nc(n1)C#N)N2CC[C@@H](C2)S(=O)(=O)c3ccccc3C(F)(F)F,0.16699999999999998,9.78,IC50,CHEMBL3651495
1811,NC(=O)C1C[C@@H](CN1c2cc(nc(n2)C#N)C(F)(F)F)S(=O)(=O)c3ccccc3C(F)(F)F,0.52,9.28,IC50,CHEMBL3651496
1812,Fc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3cc(nc(n3)C#N)C(F)(F)F,0.335,9.47,IC50,CHEMBL3651497
1813,CN1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4cc(nc(n4)C#N)C(F)(F)F,0.415,9.38,IC50,CHEMBL3651498
1814,CC(C)(C)N1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4cc(nc(n4)C#N)C(F)(F)F,0.15,9.82,IC50,CHEMBL3651499
1815,FC(F)(F)c1cc(nc(n1)C#N)N2CC[C@@H](C2)S(=O)(=O)c3ccc(cc3Cl)N4CCN5CCC[C@H]5C4,0.355,9.45,IC50,CHEMBL3651500
1816,C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3cc(nc(n3)C#N)C(F)(F)F)C(F)(F)F,1.7,8.77,IC50,CHEMBL3651501
1817,FC(F)(F)c1cc(nc(n1)C#N)N2CC[C@@H](C2)S(=O)(=O)c3ccc(cc3Cl)n4cccn4,0.052000000000000005,10.28,IC50,CHEMBL3651502
1818,FC(F)(F)c1cc(nc(n1)C#N)N2CC[C@@H](C2)S(=O)(=O)c3ccc(cc3Cl)N4CCN(CC4)C5CC5,0.055999999999999994,10.25,IC50,CHEMBL3651503
1820,FC(F)(F)COc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3cc(nc(n3)C#N)C(F)(F)F,0.535,9.27,IC50,CHEMBL3651504
1822,COCCOc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3cc(nc(n3)C#N)C(F)(F)F,0.13,9.89,IC50,CHEMBL3651505
1849,FC(F)(F)c1ccc(CNC(=O)c2cnc(nc2N3CC[C@@H](C3)S(=O)(=O)c4ccccc4C(F)(F)F)C#N)cc1,0.028999999999999998,10.54,IC50,CHEMBL3651506
1854,CC(CNC(=O)c1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccccc3C(F)(F)F)C#N)c4ccc(Cl)cc4,0.365,9.44,IC50,CHEMBL3651507
1853,FC(F)(F)CNC(=O)c1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccccc3C(F)(F)F)C#N,0.061,10.21,IC50,CHEMBL3651508
1821,FC(F)(F)c1cc(nc(n1)C#N)N2CC[C@@H](C2)S(=O)(=O)c3ccc(cc3Cl)n4ccnc4,0.11,9.96,IC50,CHEMBL3651509
1850,FC(F)(F)c1ccc(CNC(=O)c2cnc(nc2N3CC[C@@H](C3)S(=O)(=O)c4cccc(Cl)c4Cl)C#N)cc1,0.155,9.81,IC50,CHEMBL3651510
1856,FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3nc(ncc3C(=O)NCC4(CC4)c5ccc(Cl)cc5)C#N,0.305,9.52,IC50,CHEMBL3651511
1852,Fc1ccc(cc1)C2(CC2)NC(=O)c3cnc(nc3N4CC[C@@H](C4)S(=O)(=O)c5cccc(Cl)c5Cl)C#N,0.5,9.3,IC50,CHEMBL3651512
1851,Fc1ccc(cc1)C2(CC2)NC(=O)c3cnc(nc3N4CC[C@@H](C4)S(=O)(=O)c5ccccc5C(F)(F)F)C#N,0.63,9.2,IC50,CHEMBL3651513
1847,FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3nc(ncc3C(=O)NC4CC4c5ccccc5)C#N,0.66,9.18,IC50,CHEMBL3651514
1830,FC(F)(F)CN1Cc2nc(nc(N3CC[C@@H](C3)S(=O)(=O)c4ccc(cc4Cl)n5cccn5)c2C1)C#N,0.945,9.03,IC50,CHEMBL3651515
1827,FC(F)(F)CNC(=O)c1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccc(cc3Cl)n4ccnc4)C#N,1.2,8.92,IC50,CHEMBL3651516
1829,FC(F)(F)COc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3nc(nc4CN(CC(F)(F)F)Cc34)C#N,1.7,8.77,IC50,CHEMBL3651517
1801,NC(=O)[C@@H]1C[C@@H](CN1c2ccnc(n2)C#N)S(=O)(=O)c3ccccc3C(F)(F)F,1.8,8.74,IC50,CHEMBL3651518
1834,Clc1cc(ccc1S(=O)(=O)[C@H]2CCN(C2)c3nccc(n3)C#N)N4CCN5CCC[C@H]5C4,2.121,8.67,IC50,CHEMBL3651519
1836,FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3nccc(n3)C#N,2.202,8.66,IC50,CHEMBL3651520
1824,CC(C)(C)N1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4nc(ncc4C(=O)NCC(F)(F)F)C#N,2.35,8.63,IC50,CHEMBL3651521
1828,CC(CNC(=O)c1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccc(cc3Cl)N4CCN(CC4)C(C)(C)C)C#N)c5ccc(Cl)cc5,2.7,8.57,IC50,CHEMBL3651522
1831,Clc1cc(ccc1S(=O)(=O)[C@H]2CCN(C2)c3nc(nc4CN(Cc34)C=O)C#N)n5cccn5,2.75,8.56,IC50,CHEMBL3651523
1823,Fc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3nc(ncc3C(=O)NCC(F)(F)F)C#N,3.15,8.5,IC50,CHEMBL3651524
1786,OC[C@H]1C[C@@H](CN1c2ccnc(n2)C#N)S(=O)(=O)c3ccccc3C(F)(F)F,3.2,8.49,IC50,CHEMBL3651525
1826,FC(F)(F)CNC(=O)c1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccc(cc3Cl)N4CCN(CC4)C5CC5)C#N,3.55,8.45,IC50,CHEMBL3651526
1825,FC(F)(F)CNC(=O)c1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3ccc(OCC(F)(F)F)cc3Cl)C#N,4.0,8.4,IC50,CHEMBL3651527
1845,CN1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4nccc(n4)C#N,4.372,8.36,IC50,CHEMBL3651528
1839,COCCN1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4nccc(n4)C#N,5.0680000000000005,8.29,IC50,CHEMBL3651529
1833,Clc1cc(ccc1S(=O)(=O)[C@H]2CCN(C2)c3cncc(n3)C#N)N4CCN5CCC[C@H]5C4,9.113999999999999,8.04,IC50,CHEMBL3651530
1837,FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3cncc(n3)C#N,10.62,7.97,IC50,CHEMBL3651531
1832,Clc1cc(ccc1S(=O)(=O)[C@H]2CCN(C2)c3cccc(n3)C#N)N4CCN5CCC[C@H]5C4,14.49,7.84,IC50,CHEMBL3651532
1835,FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3cccc(n3)C#N,15.7,7.8,IC50,CHEMBL3651533
1843,Fc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3nccc(n3)C#N,19.85,7.7,IC50,CHEMBL3651534
1846,CN1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4cncc(n4)C#N,19.95,7.7,IC50,CHEMBL3651535
1838,COCCN1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4cncc(n4)C#N,35.62,7.45,IC50,CHEMBL3651536
1840,COCCN1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4cccc(n4)C#N,39.66,7.4,IC50,CHEMBL3651537
1844,Fc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3cncc(n3)C#N,121.5,6.92,IC50,CHEMBL3651538
1841,COCCN1CCN(CC1)c2ccc(c(Cl)c2)S(=O)(=O)[C@H]3CCN(C3)c4ccc(c(n4)C#N)[N+](=O)[O-],6857.0,5.16,IC50,CHEMBL3651539
1842,Fc1ccc(c(Cl)c1)S(=O)(=O)[C@H]2CCN(C2)c3cccc(n3)C#N,487.45,6.31,IC50,CHEMBL3651540
1771,FC(F)(F)CNC(=O)c1cnc(nc1N2CC[C@@H](C2)S(=O)(=O)c3cccc(Cl)c3Cl)C#N,0.32,9.49,IC50,CHEMBL3651541
253,O[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NC4CCCCC4)nc(nc23)C#N,340.0,6.47,IC50,CHEMBL365564
249,CCCC[C@H](NC(=O)O[C@H](Cc1oc(nn1)c2ccc(cc2)C(F)(F)F)C(C)(C)C)C(=O)C(=O)NN3CCOC3=O,1200.0,5.92,IC50,CHEMBL365822
220,CCCC[C@H](NC(=O)OCC1(Cc2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c3ccccc3,20.0,7.7,IC50,CHEMBL366268
1905,CN(C)CCCOc1ccc(cc1C(F)(F)F)c2cc3c(nnn3C)c(n2)C#N,3.3,8.48,IC50,CHEMBL3669128
1907,CN(C)C(=O)CN1CCC(CCOc2ccc(cc2C(F)(F)F)c3cc4c(nnn4C)c(n3)C#N)CC1,1.5,8.82,IC50,CHEMBL3669129
1909,Cc1cccc(n1)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4cc5c(nnn5C)c(n4)C#N)CC2,9.0,8.05,IC50,CHEMBL3669130
1910,Cc1cccc(n1)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4cc5c(ncn5C)c(n4)C#N)CC2,26.0,7.58,IC50,CHEMBL3669131
1911,Cn1nnc2c(nc(cc12)c3ccc(CCCO)c(c3)C(F)(F)F)C#N,13.0,7.89,IC50,CHEMBL3669132
1913,Cn1nnc2c(nc(cc12)c3ccc(OCCC4CCNCC4)c(c3)C(F)(F)F)C#N,0.8,9.1,IC50,CHEMBL3669133
1722,COc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CN(C3)C(=O)OC(C)(C)C)c4ccc(Cl)cn4)C(=O)NC5(CC5)C#N,3.2230000000000003,8.49,IC50,CHEMBL3671322
1708,COc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CNC3)c4ccc(Cl)cn4)C(=O)NC5(CC5)C#N,1.486,8.83,IC50,CHEMBL3671323
1719,COc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CN(C)C3)c4ccc(Cl)cn4)C(=O)NC5(CC5)C#N,1.198,8.92,IC50,CHEMBL3671324
1690,CC(C)(C)OC(=O)N1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccc(OCC(F)(F)F)cc4Cl)c5ccc(Cl)cn5,2.7489999999999997,8.56,IC50,CHEMBL3671325
1713,CC(C)(C)OC(=O)N1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccc(OCC(F)(F)F)cc4Cl)c5ccc(Br)cn5,3.687,8.43,IC50,CHEMBL3671326
1710,FC(F)(F)COc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CNC3)c4ccc(Cl)cn4)C(=O)NC5(CC5)C#N,3.158,8.5,IC50,CHEMBL3671327
1688,FC(F)(F)COc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CNC3)c4ccc(Br)cn4)C(=O)NC5(CC5)C#N,3.823,8.42,IC50,CHEMBL3671328
1682,FC(F)CN1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccc(OCC(F)(F)F)cc4Cl)c5ccc(Cl)cn5,0.6940000000000001,9.16,IC50,CHEMBL3671329
1643,FC(F)CN1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccc(OCC(F)(F)F)cc4Cl)c5ccc(Br)cn5,0.779,9.11,IC50,CHEMBL3671330
1665,CC(C)(C)OC(=O)N1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccccc4Cl)c5ncc(Cl)cc5F,1.26,8.9,IC50,CHEMBL3671331
1666,CC(C)(C)OC(=O)N1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccccc4Cl)c5ncc(Br)cc5F,1.2690000000000001,8.9,IC50,CHEMBL3671332
1706,Fc1cc(Cl)cnc1C2(CNC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,1.0659999999999998,8.97,IC50,CHEMBL3671333
1745,Fc1cc(Br)cnc1C2(CNC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,1.0859999999999999,8.96,IC50,CHEMBL3671334
1647,CN1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccccc4Cl)c5ncc(Br)cc5F,0.613,9.21,IC50,CHEMBL3671335
1653,CCN1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccccc4Cl)c5ncc(Br)cc5F,0.721,9.14,IC50,CHEMBL3671336
1749,Fc1cc(Br)cnc1C2(CNC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(OCC(F)(F)F)cc5Cl,1.666,8.78,IC50,CHEMBL3671337
1716,Fc1cc(Cl)cnc1C2(CNC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(OCC(F)(F)F)cc5Cl,2.917,8.54,IC50,CHEMBL3671338
1702,CC(C)(C)OC(=O)N1CCC1(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccc(F)cc4Cl)c5ncc(Cl)cc5F,0.377,9.42,IC50,CHEMBL3671339
1699,CC(C)(C)OC(=O)N1CCC1(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccc(F)cc4Cl)c5ncc(Br)cc5F,0.49200000000000005,9.31,IC50,CHEMBL3671340
1676,C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CCN3C(=O)OC(C)(C)C)c4ncc(Cl)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,7.062,8.15,IC50,CHEMBL3671341
1731,C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CCN3C(=O)OC(C)(C)C)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,2.219,8.65,IC50,CHEMBL3671342
1691,Fc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CCN3)c4ncc(Cl)cc4F)C(=O)NC5(CC5)C#N,1.574,8.8,IC50,CHEMBL3671343
1724,Fc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CCN3)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N,1.7690000000000001,8.75,IC50,CHEMBL3671344
1654,C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CN(C3)C(=O)OC(C)(C)C)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,3.542,8.45,IC50,CHEMBL3671345
1674,C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CNC3)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,3.478,8.46,IC50,CHEMBL3671346
