smiles,IC50
C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CN(C3)C(=O)OC(C)(C)C)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,3.542
C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CNC3)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,3.478
C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CCN3)c4ncc(Cl)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,4.161
C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CCN3)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,5.455
C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CN(C)C3)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,2.134
Cc1cc(ccn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CCN4C(=O)OC(C)(C)C)c5ncc(Cl)cc5F)C(=O)NC6(CC6)C#N,1.553
Cc1cc(ccn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CCN4C(=O)OC(C)(C)C)c5ncc(Br)cc5F)C(=O)NC6(CC6)C#N,4.597
Cc1cc(ccn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CCN4)c5ncc(Cl)cc5F)C(=O)NC6(CC6)C#N,2.33
Cc1cc(ccn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CCN4)c5ncc(Br)cc5F)C(=O)NC6(CC6)C#N,2.076
Cn1cc(cn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CCN4C(=O)OC(C)(C)C)c5ncc(Cl)cc5F)C(=O)NC6(CC6)C#N,0.965
Cn1cc(cn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CCN4C(=O)OC(C)(C)C)c5ncc(Br)cc5F)C(=O)NC6(CC6)C#N,1.124
Cn1cc(cn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CCN4)c5ncc(Cl)cc5F)C(=O)NC6(CC6)C#N,0.791
Cn1cc(cn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CCN4)c5ncc(Br)cc5F)C(=O)NC6(CC6)C#N,1.854
C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CN(CC(F)F)C3)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,1
C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CN(C3)C=O)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,0.9
COC(=O)N1CC(C1)(C(=O)N2C[C@@H](C[C@H]2C(=O)NC3(CC3)C#N)S(=O)(=O)c4ccc(O[C@@H](C)C(F)(F)F)cc4Cl)c5ncc(Br)cc5F,2
C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CN(CC(F)(F)F)C3)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,1
CN1C(=O)N(C2CCN(CC(O)Cn3nc(c4CN(CCc34)S(=O)(=O)C)c5ccc(cc5)C(F)(F)F)CC2)c6cc(Cl)ccc16,80
CC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)n4c(O)nc5ccccc45)c6ccc(I)cc6,120
CC(=O)N1CCc2c(C1)c(nn2C[C@H](O)CN3CCC(CC3)n4c(O)nc5ccc(Cl)cc45)c6ccc(cc6)C(F)(F)F,180
CC(=O)N1CCc2c(C1)c(nn2C[C@@H](O)CN3CCC(CC3)n4c(O)nc5ccc(Cl)cc45)c6ccc(Cl)c(C)c6,190
CC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)n4c(O)nc5cc(C)ccc45)c6ccc(Br)cc6,90
Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3CCN3C4CCCCC4)C(=O)NC5(CC5)C#N,1.7
FC1(F)CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,1
CC1(C)CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,3.8
Cc1nsc(n1)N2CCC(CC2)N3CCC3C(=O)N4C[C@@H](C[C@H]4C(=O)NC5(CC5)C#N)S(=O)(=O)c6ccccc6Cl,0.9
Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3CCN3C4CCOCC4)C(=O)NC5(CC5)C#N,0.8
CC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,1.3
FC(F)(F)CN1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,3.9
CC1(C)CC(CCO1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,2.5
Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3CCN3C4CCCC4)C(=O)NC5(CC5)C#N,2
Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3CCN3C4CCSCC4)C(=O)NC5(CC5)C#N,2.2
CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,1.7
CS(=O)(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,2.7
CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5ccc(F)cc5Cl,6.7
CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(F)cc5Cl,1.5
CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5ccc(Cl)cc5,121
CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5ccccc5OC,1738
CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5ccccc5OC(F)(F)F,65.5
CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5cccc(c5)C(F)(F)F,8
CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5cccc(Cl)c5,1.8
CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(C)cc5,1.4
CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5OC,9.2
CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(Cl)cc5,2.8
CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5OC(F)(F)F,4.1
CCOC(=O)N1CCC(CC1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5cccc(c5)C(F)(F)F,1.6
Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCCC4)C(=O)NC5(CC5)C#N,0.5
CC1CCCN(C1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,0.4
Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCSCC4)C(=O)NC5(CC5)C#N,0.3
Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCC4)C(=O)NC5(CC5)C#N,1.2
CC(C)(C)OC(=O)N1CCN(CC1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,2.3
Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCNCC4)C(=O)NC5(CC5)C#N,4.2
CC(=O)N1CCN(CC1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,2.2
CS(=O)(=O)N1CCN(CC1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,2.5
COC(=O)N1CCN(CC1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,2.6
Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCN(CC4)C=O)C(=O)NC5(CC5)C#N,1.4
FC(F)(F)C(=O)N1CCN(CC1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,3.7
CCN1CCN(CC1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,6.2
CC1CCN(CC1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,0.5
Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCOCC4)C(=O)NC5(CC5)C#N,0.8
Clc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCCCC4)C(=O)NC5(CC5)C#N,0.5
CC1CCCCN1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,0.9
Fc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCCC4)C(=O)NC5(CC5)C#N,0.4
Clc1cccc(c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCCC4)C(=O)NC5(CC5)C#N,0.3
Cc1ccc(cc1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCCC4)C(=O)NC5(CC5)C#N,0.4
FC(F)(F)Oc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCCC4)C(=O)NC5(CC5)C#N,0.8
FC(F)(F)c1cccc(c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCCC4)C(=O)NC5(CC5)C#N,0.4
Clc1ccc(cc1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)N4CCCCC4)C(=O)NC5(CC5)C#N,0.8
CC1(C)CCCN(C1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,2.3
N#Cc1nc(NC2CCCCC2)c3ncn(C4CCCC4)c3n1,63
CCCN1CCN(CC1)c2ccc(cc2)C(=O)NC3(CCCCC3)C(=O)NCC#N,2900
CCCC[C@H](NC(=O)O[C@@H]1C[C@H](C)C[C@H](C)C1)C(=O)C(=O)N[C@H](C)c2ccccc2,63
CC(C)C[C@H](NC(c1ccc(Br)cc1)C(F)(F)F)C(=O)NCC#N,121
CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)NCCCCN=C(N)N,7
CN1CCN(Cc2ccc(CCNC(=O)c3cnc(nc3NCC(C)(C)C)C#N)cc2)CC1,2.5
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CS(=O)(=O)Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)\C=C\S(=O)(=O)C,12000
CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)c3ccncc3)C(F)(F)F)C(=O)NCC#N,188
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)COc5cccnc45)c6ccc(Br)cc6,68
CC(C)C[C@H](NC(=O)C(C)(C)Oc1ccc(Cl)cc1)C(=O)N[C@@H](COCc2ccccc2)C#N,52
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)NCc5cc(Cl)ccc45)c6ccc(cc6)C(F)(F)F,18
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)CCc5cc(Cl)ccc45)c6ccc(cc6)C(F)(F)F,13
CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ncccn2)C(F)(F)F)C(=O)NCC#N,1698
Cc1cccc2OCC(=O)N(C3CCN(CCCn4nc(c5CN(CCc45)S(=O)(=O)C)c6ccc(cc6)C(F)(F)F)CC3)c12,145
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)OCc5ccccc45)c6ccc(Br)cc6,133
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCc2ccccc2)NC(=O)C)\C=C\S(=O)(=O)C,150
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)CCc5ccccc45)c6ccc(cc6)C(F)(F)F,23
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4c5ccc(Cl)cc5CNS4(=O)=O)c6ccc(Br)cc6,75
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](COCc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)\C=C\S(=O)(=O)C,35000
Cc1cccc2OCC(=O)N(C3CCN(CCCn4nc(c5CN(CCc45)S(=O)(=O)C)c6ccc(Br)cc6)CC3)c12,170
CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)C#N)C(F)(F)F)C(=O)NCC#N,172
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCC(CC3)N4C(=O)COc5ccc(Cl)cc45)c6ccc(Br)cc6,130
CC(C)C[C@H](NC(=O)CN1CCC(CC1)c2ccccc2)C(=O)N[C@@H](COCc3ccccc3)C#N,140
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCN(CC3)c4ccnc5ccccc45)c6ccc(cc6)C(F)(F)F,1700
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)OCc5ccccc45)c6ccc(cc6)C(F)(F)F,88
CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccsc2)C(F)(F)F)C(=O)NCC#N,365
CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2nccs2)C(F)(F)F)C(=O)NCC#N,240
CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2onc(C)n2)C(F)(F)F)C(=O)NCC#N,436
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)\C=C\S(=O)(=O)C,48000
CC(C)(C)OC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)COc5ccccc45)c6ccc(cc6)C(F)(F)F,826
CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccccc2F)C(F)(F)F)C(=O)NCC#N,614
CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)c3ccc(cc3)S(=O)(=O)C)C(F)(F)F)C(=O)NCC#N,653
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CS(=O)(=O)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)\C=C\S(=O)(=O)C,13000
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCC(CC3)N4C(=O)COc5ccccc45)c6ccc(Br)cc6,60
CC(C)(C)CNc1nc(ncc1C(=O)NCCc2cccc(OCCn3ccnc3)c2)C#N,0.51
COc1cccc(CCNC(=O)c2cnc(nc2NC3CCCCC3)C#N)c1,0.23
O=C(NCCc1ccccc1)c2cnc(nc2NC3CCCCC3)C#N,130
CCCC[C@@H](C#N)n1cc(nn1)[C@@](C)(NC(=O)c2ccsc2)C3CCCCC3,10
O=C(C[C@@H](CC1CCCCC1)C(=O)N[C@@]2(CCN(CC3CC3)C2)C#N)N4CCOCC4,22
CCN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4C5COC5)C#N)CC1,2.9
CCOc1ccc(cc1C(F)(F)F)c2nc(nc3c2ccn3CC(=O)NC4CCN(C)CC4)C#N,2.9
Cn1cnc2c(nc(nc12)C#N)c3cc(F)c(OCCC4CCNCC4)c(c3)C(F)(F)F,1.9
Cn1cnc2c(nc(nc12)C#N)c3cnc(OCCC4CCN(CC4)C(CF)CF)c(c3)C(F)(F)F,1
CC(C)CN1CCC(CCOc2ncc(cc2C(F)(F)F)c3nc(nc4c3ncn4C)C#N)CC1,2.8
CCN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4CC5CCCO5)C#N)CC1,2.4
Cn1cnc2c(nc(nc12)C#N)c3cnc(OCCC4CCN(CC4)C(=O)C5CCCN5)c(c3)C(F)(F)F,2.7
[O-][N+](=O)c1cccc(Nc2nc(nc(n2)N3CCNCC3)C#N)c1,17
Cn1ccc2c(nc(nc12)C#N)c3ccc(OCC4CNC4)c(c3)C(F)(F)F,4.5
OCCN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4CC5CCOC5)C#N)CC1,3.1
CN1CCC[C@H]1C(=O)N2CC(COc3ccc(cc3C(F)(F)F)c4nc(nc5c4ccn5C)C#N)C2,2.1
CCOc1ccc(cc1C(F)(F)F)c2nc(nc3c2ncn3C)C#N,3.8
CCN1CCC(CCOc2ccc(cc2C#N)c3nc(nc4c3ccn4CC5CCOC5)C#N)CC1,2.7
CN(C)C(=O)CN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4CC5CCCO5)C#N)CC1,4.7
Cn1c(nc2c(nc(nc12)C#N)c3cnc(OCCC4CCNCC4)c(c3)C(F)(F)F)C(F)(F)F,3.3
Cc1nc2c(nc(nc2n1C)C#N)c3ccc(OCCC4CCNCC4)c(c3)C(F)(F)F,2.7
CC(C)N1CCC[C@H]1C(=O)N2CCC(COc3ncc(cc3C(F)(F)F)c4nc(nc5c4ccn5C)C#N)CC2,2.4
O[C@@H](CNc1nc(nc(n1)N2CCNCC2)C#N)c3ccccc3,23
CN1CCC[C@H]1C(=O)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4nc(nc5c4ccn5CC6CCOC6)C#N)CC2,4.7
FC(F)(F)c1cc(cnc1OCCC2CCNCC2)c3nc(nc4c3ccn4CC(=O)N5CCOCC5)C#N,3.1
CCN1CCC(CCOc2ncc(cc2C(F)(F)F)c3nc(nc4c3ccn4C)C#N)CC1,1.9
CCN1CC(COc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4C)C#N)C1,3.1
CCN1CCC(C)(COc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4C)C#N)CC1,3.8
CCN1CCN(CC1)C(=O)COc2ccc(cc2C(F)(F)F)c3nc(nc4c3ncn4C)C#N,2.6
FC(F)(F)c1cc(ccc1OCCC2CCOCC2)c3nc(nc4c3ccn4CC(=O)N5CCC(CN6CCCC6)CC5)C#N,2.5
FC(F)(F)c1ccc(Nc2nc(nc(n2)N3CCNCC3)C#N)cc1,23
CN1CCC[C@H]1C(=O)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4nc(nc5c4ncn5C)C#N)CC2,3.5
CN1CCC(CC1)NC(=O)Cn2ccc3c(nc(nc23)C#N)c4ccc(OCCC5CCOCC5)c(c4)C(F)(F)F,2.1
CN1CCC(C1)C(=O)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4nc(nc5c4ncn5C)C#N)CC2,2.3
CN(C)C(=O)N1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ncn4C)C#N)CC1,6.2
Cc1cccc(O[C@H]2CCN3C[C@H]2OC3=O)c1C,16
O=C1O[C@@H]2CN1CC[C@@H]2OCc3ccccc3,174
CN1CCC(CCOc2ncc(cc2C(F)(F)F)c3nc(nc4c3ncn4C)C#N)CC1,1.5
CN1C[C@@H](O)C[C@H]1C(=O)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4nc(nc5c4ncn5C)C#N)CC2,2.3
CCN1CCCC(COc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4C)C#N)C1,3
O[C@@H](CNc1nc(NC2CCCCC2)nc(n1)C#N)c3ccccc3,23
Cn1ccc2c(nc(nc12)C#N)c3cnc(OCC4CCN(CC4)C(=O)C5CCN(CC(C)(C)O)CC5)c(c3)C(F)(F)F,2.1
S=C1O[C@@H]2CN1CC[C@@H]2Oc3ccccc3,696
CN1CCC[C@H]1C(=O)N2CCC(CCOc3ncc(cc3C(F)(F)F)c4nc(nc5c4ncn5C)C#N)CC2,3.1
CCN1CCC(CCOc2ncc(cc2C(F)(F)F)c3nc(nc4c3ccn4CC(=O)N5CCOCC5)C#N)CC1,2.4
Cn1cnc2c(nc(nc12)C#N)c3ccc(OCCC4CCN(CC(=O)N5CCCC5)CC4)c(c3)C(F)(F)F,1.6
CCN1CCC(CC1)OCCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4C)C#N,2
CN1CCC[C@H]1C(=O)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4nc(nc5c4ccn5C)C#N)C2,2.3
CCN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4CC(=O)N)C#N)CC1,2
Cn1ccc2c(nc(nc12)C#N)c3ccc(SCCC4CCNCC4)c(c3)C(F)(F)F,1.7
CN1CCC[C@H]1C(=O)N2CCC(CC2)OCCOc3ncc(cc3C(F)(F)F)c4nc(nc5c4ccn5C)C#N,2.7
Cn1ccc2c(nc(nc12)C#N)c3ccc(OCCC4CC5CCC(C4)N5)c(c3)C(F)(F)F,3.6
FC(F)(F)c1cc(cnc1OCCC2CCNCC2)c3nc(nc4c3ccn4CC5CCOC5)C#N,3.4
Cn1ccc2c(nc(nc12)C#N)c3ccc(OCCC4CCN(CC4)C5CC5)c(c3)C(F)(F)F,2.3
CCN1CCC(CCOc2ncc(cc2C(F)(F)F)c3nc(nc4c3ncn4C)C#N)CC1,1
CN1CCC[C@H]1C(=O)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4nc(nc5c4ccn5C6COC6)C#N)CC2,3.3
Cn1cnc2c(nc(nc12)C#N)c3ccc(OCCC4CCN(CC(=O)N5CCC(F)(F)C5)CC4)c(c3)C(F)(F)F,2.4
Cn1ccc2c(nc(nc12)C#N)c3cnc(OCC4CCN(CC4)C(=O)C5CCNCC5)c(c3)C(F)(F)F,2.7
CN1CCC[C@H]1C(=O)N2CCC(CCOc3ccc(cc3C#N)c4nc(nc5c4ccn5CC6CCOC6)C#N)CC2,7.8
FC(F)(F)c1ccc2C(=O)N[C@@H](Cc3ccc(OCCCCOc2c1)c(Cl)c3)C(=O)NC4(CC4)C#N,2700
CN1CCC[C@H]1C(=O)N2CCC(CCOc3ncc(cc3C(F)(F)F)c4nc(nc5c4ccn5C)C#N)CC2,4.8
COc1ccc(Nc2nc(NC3CCCCC3)nc(n2)C#N)cc1,136
CC(C)N1CCC[C@H]1C(=O)N2CCC(CCOc3ncc(cc3C(F)(F)F)c4nc(nc5c4ncn5C)C#N)CC2,2.1
CN1CCC[C@H]1C(=O)N2CCCC(COc3ccc(cc3C(F)(F)F)c4nc(nc5c4ccn5C)C#N)C2,3.6
CC(C)N1CCC(CCOc2ncc(cc2C(F)(F)F)c3nc(nc4c3ncn4C)C#N)CC1,2.1
CN(C)C(=O)CN1CCC(CCOc2ncc(cc2C(F)(F)F)c3nc(nc4c3ccn4C)C#N)CC1,2.2
Cc1cccc(CNc2nc(NC3CCCCC3)nc(n2)C#N)c1,23
FCC(CF)N1CCC(CCOc2ccc(cc2C#N)c3nc(nc4c3ccn4CC5CCOC5)C#N)CC1,8.9
Cn1cnc2c(nc(nc12)C#N)c3cnc(OCCC4CCN(CC4)C(C)(C)C)c(c3)C(F)(F)F,3.2
CCN1CCC(COc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4CC5CCOC5)C#N)CC1,2.8
CCN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4CC5CCOC5)C#N)CC1,3.9
CCN1CCCC(CCOc2ncc(cc2C(F)(F)F)c3nc(nc4c3ccn4C)C#N)C1,2.7
CN(C)C(=O)CN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4C)C#N)CC1,2.6
CCN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3nc(C)n4C)C#N)CC1,1.9
Cn1ccc2c(nc(nc12)C#N)c3ccc(OCC4(C)CCNCC4)c(c3)C(F)(F)F,3.6
[O-][N+](=O)c1ccc(Nc2nc(NC3CCCCC3)nc(n2)C#N)cc1,90
C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2CC(N(C2)C(=O)C3(CC3)c4ncc(Cl)cc4F)C(=O)NC5(CC5)C#N)C(F)(F)F,1.596
N#Cc1cc(ccc1OCCC2CCNCC2)c3nc(nc4c3ccn4CC5CCOC5)C#N,3.3
COc1ccc(Nc2nc(nc(n2)N3CCNCC3)C#N)cc1,17
O=C(C[C@@H](CC1CCCCC1)C(=O)N[C@@H](COCc2ccccc2)C#N)N3CCOCC3,37
CCCC[C@H](NC(=O)O[C@H](Cn1ccc(n1)c2ccncc2)C(C)(C)C)C(=O)CNS(=O)(=O)c3ccccn3,11
Cn1cnc2c(nc(nc12)C#N)c3ccc(OCCC4CCN(CC4)C(=O)CO)c(c3)C(F)(F)F,6.1
Cn1cnc2c(nc(nc12)C#N)c3cnc(OCCC4CCN5CCCC5C4)c(c3)C(F)(F)F,1.5
Fc1ccc(c(Cl)c1)S(=O)(=O)C2C[C@H](N(C2)C(=O)C3(CC3)c4ncc(Cl)cc4F)C(=O)NC5(CC5)C#N,11.07
Cn1ccc2c(nc(nc12)C#N)c3cnc(OCC4CCNCC4)c(c3)C(F)(F)F,1.6
